ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,125,99,79.2,26,20.8,01001
1,2,110,93,84.55,17,15.45,01002
1,3,90,78,86.67,12,13.33,01003
1,4,127,109,85.83,18,14.17,01004
1,5,129,104,80.62,25,19.38,01005
1,6,122,97,79.51,25,20.49,01006
1,7,134,119,88.81,15,11.19,01007
1,8,119,97,81.51,22,18.49,01008
1,9,139,110,79.14,29,20.86,01009
1,10,161,138,85.71,23,14.29,01010
1,11,110,92,83.64,18,16.36,01011
1,12,125,105,84.0,20,16.0,01012
1,13,148,113,76.35,35,23.65,01013
1,14,140,117,83.57,23,16.43,01014
1,15,91,71,78.02,20,21.98,01015
1,16,51,40,78.43,11,21.57,01016
1,17,115,100,86.96,15,13.04,01017
1,18,75,57,76.0,18,24.0,01018
1,19,139,114,82.01,25,17.99,01019
1,20,97,79,81.44,18,18.56,01020
1,21,121,107,88.43,14,11.57,01021
1,22,121,95,78.51,26,21.49,01022
1,23,131,109,83.21,22,16.79,01023
1,24,208,166,79.81,42,20.19,01024
1,25,114,96,84.21,18,15.79,01025
1,26,125,105,84.0,20,16.0,01026
1,27,82,63,76.83,19,23.17,01027
1,28,84,70,83.33,14,16.67,01028
1,29,122,91,74.59,31,25.41,01029
1,30,229,191,83.41,38,16.59,01030
1,31,133,111,83.46,22,16.54,01031
1,32,111,88,79.28,23,20.72,01032
1,33,140,118,84.29,22,15.71,01033
1,34,79,63,79.75,16,20.25,01034
1,35,71,62,87.32,9,12.68,01035
1,36,138,117,84.78,21,15.22,01036
1,37,98,78,79.59,20,20.41,01037
1,38,64,50,78.13,14,21.88,01038
1,39,150,122,81.33,28,18.67,01039
1,40,52,38,73.08,14,26.92,01040
1,41,92,75,81.52,17,18.48,01041
1,42,84,61,72.62,23,27.38,01042
1,43,91,75,82.42,16,17.58,01043
1,44,98,83,84.69,15,15.31,01044
1,45,112,96,85.71,16,14.29,01045
1,46,125,102,81.6,23,18.4,01046
1,47,95,79,83.16,16,16.84,01047
1,48,42,35,83.33,7,16.67,01048
1,49,68,55,80.88,13,19.12,01049
1,50,81,62,76.54,19,23.46,01050
2,1,217,185,85.25,32,14.75,02001
2,2,5,5,100.0,0,0.0,02002
2,3,156,126,80.77,30,19.23,02003
2,4,83,70,84.34,13,15.66,02004
2,5,85,71,83.53,14,16.47,02005
2,6,180,149,82.78,31,17.22,02006
2,7,198,174,87.88,24,12.12,02007
2,8,213,185,86.85,28,13.15,02008
2,9,129,110,85.27,19,14.73,02009
2,10,24,17,70.83,7,29.17,02010
2,11,95,86,90.53,9,9.47,02011
2,12,227,186,81.94,41,18.06,02012
2,13,135,110,81.48,25,18.52,02013
2,14,246,214,86.99,32,13.01,02014
2,15,19,16,84.21,3,15.79,02015
2,16,174,142,81.61,32,18.39,02016
2,17,120,97,80.83,23,19.17,02017
2,18,185,163,88.11,22,11.89,02018
2,19,190,144,75.79,46,24.21,02019
2,20,157,130,82.8,27,17.2,02020
2,21,169,149,88.17,20,11.83,02021
2,22,307,266,86.64,41,13.36,02022
2,23,107,81,75.7,26,24.3,02023
2,24,91,78,85.71,13,14.29,02024
2,25,93,75,80.65,18,19.35,02025
2,26,267,220,82.4,47,17.6,02026
2,27,106,94,88.68,12,11.32,02027
2,28,88,74,84.09,14,15.91,02028
2,29,54,48,88.89,6,11.11,02029
2,30,69,58,84.06,11,15.94,02030
2,31,200,174,87.0,26,13.0,02031
2,32,63,48,76.19,15,23.81,02032
2,33,83,75,90.36,8,9.64,02033
2,34,75,65,86.67,10,13.33,02034
2,35,58,49,84.48,9,15.52,02035
2,36,47,39,82.98,8,17.02,02036
2,37,237,217,91.56,20,8.44,02037
2,38,121,100,82.64,21,17.36,02038
2,39,141,101,71.63,40,28.37,02039
2,40,203,179,88.18,24,11.82,02040
2,41,68,51,75.0,17,25.0,02041
2,42,28,25,89.29,3,10.71,02042
2,43,256,227,88.67,29,11.33,02043
2,44,98,84,85.71,14,14.29,02044
2,45,134,112,83.58,22,16.42,02045
2,46,230,199,86.52,31,13.48,02046
2,47,126,96,76.19,30,23.81,02047
2,48,111,88,79.28,23,20.72,02048
2,49,185,154,83.24,31,16.76,02049
