ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,126,93,73.81,33,26.19,01001
1,2,102,82,80.39,20,19.61,01002
1,3,81,69,85.19,12,14.81,01003
1,4,122,104,85.25,18,14.75,01004
1,5,112,88,78.57,24,21.43,01005
1,6,115,90,78.26,25,21.74,01006
1,7,128,113,88.28,15,11.72,01007
1,8,114,89,78.07,25,21.93,01008
1,9,138,108,78.26,30,21.74,01009
1,10,151,126,83.44,25,16.56,01010
1,11,107,88,82.24,19,17.76,01011
1,12,113,97,85.84,16,14.16,01012
1,13,135,103,76.3,32,23.7,01013
1,14,120,96,80.0,24,20.0,01014
1,15,85,61,71.76,24,28.24,01015
1,16,50,31,62.0,19,38.0,01016
1,17,105,86,81.9,19,18.1,01017
1,18,64,45,70.31,19,29.69,01018
1,19,136,110,80.88,26,19.12,01019
1,20,93,77,82.8,16,17.2,01020
1,21,113,97,85.84,16,14.16,01021
1,22,113,85,75.22,28,24.78,01022
1,23,130,106,81.54,24,18.46,01023
1,24,201,143,71.14,58,28.86,01024
1,25,106,92,86.79,14,13.21,01025
1,26,121,104,85.95,17,14.05,01026
1,27,76,56,73.68,20,26.32,01027
1,28,77,59,76.62,18,23.38,01028
1,29,109,80,73.39,29,26.61,01029
1,30,229,179,78.17,50,21.83,01030
1,31,124,95,76.61,29,23.39,01031
1,32,95,76,80.0,19,20.0,01032
1,33,134,106,79.1,28,20.9,01033
1,34,75,57,76.0,18,24.0,01034
1,35,68,60,88.24,8,11.76,01035
1,36,123,100,81.3,23,18.7,01036
1,37,96,76,79.17,20,20.83,01037
1,38,64,51,79.69,13,20.31,01038
1,39,136,99,72.79,37,27.21,01039
1,40,51,38,74.51,13,25.49,01040
1,41,82,64,78.05,18,21.95,01041
1,42,82,60,73.17,22,26.83,01042
1,43,87,71,81.61,16,18.39,01043
1,44,91,80,87.91,11,12.09,01044
1,45,102,80,78.43,22,21.57,01045
1,46,112,96,85.71,16,14.29,01046
1,47,91,76,83.52,15,16.48,01047
1,48,44,35,79.55,9,20.45,01048
1,49,67,57,85.07,10,14.93,01049
1,50,82,63,76.83,19,23.17,01050
2,1,195,160,82.05,35,17.95,02001
2,2,7,6,85.71,1,14.29,02002
2,3,143,111,77.62,32,22.38,02003
2,4,85,66,77.65,19,22.35,02004
2,5,78,57,73.08,21,26.92,02005
2,6,168,140,83.33,28,16.67,02006
2,7,185,145,78.38,40,21.62,02007
2,8,198,159,80.3,39,19.7,02008
2,9,129,96,74.42,33,25.58,02009
2,10,23,14,60.87,9,39.13,02010
2,11,78,67,85.9,11,14.1,02011
2,12,209,166,79.43,43,20.57,02012
2,13,127,101,79.53,26,20.47,02013
2,14,224,170,75.89,54,24.11,02014
2,15,20,13,65.0,7,35.0,02015
2,16,154,127,82.47,27,17.53,02016
2,17,115,83,72.17,32,27.83,02017
2,18,168,140,83.33,28,16.67,02018
2,19,165,128,77.58,37,22.42,02019
2,20,137,97,70.8,40,29.2,02020
2,21,158,135,85.44,23,14.56,02021
2,22,271,218,80.44,53,19.56,02022
2,23,103,70,67.96,33,32.04,02023
2,24,85,59,69.41,26,30.59,02024
2,25,86,67,77.91,19,22.09,02025
2,26,240,199,82.92,41,17.08,02026
2,27,98,82,83.67,16,16.33,02027
2,28,85,73,85.88,12,14.12,02028
2,29,52,46,88.46,6,11.54,02029
2,30,64,45,70.31,19,29.69,02030
2,31,178,140,78.65,38,21.35,02031
2,32,57,35,61.4,22,38.6,02032
2,33,79,61,77.22,18,22.78,02033
2,34,73,58,79.45,15,20.55,02034
2,35,53,44,83.02,9,16.98,02035
2,36,46,38,82.61,8,17.39,02036
2,37,217,188,86.64,29,13.36,02037
2,38,112,89,79.46,23,20.54,02038
2,39,132,93,70.45,39,29.55,02039
2,40,188,157,83.51,31,16.49,02040
2,41,64,37,57.81,27,42.19,02041
2,42,21,15,71.43,6,28.57,02042
2,43,233,199,85.41,34,14.59,02043
2,44,90,69,76.67,21,23.33,02044
2,45,127,93,73.23,34,26.77,02045
2,46,216,169,78.24,47,21.76,02046
2,47,113,78,69.03,35,30.97,02047
2,48,104,68,65.38,36,34.62,02048
2,49,164,130,79.27,34,20.73,02049
2,50,110,90,81.82,20,18.18,02050
2,51,153,120,78.43,33,21.57,02051
2,52,195,143,73.33,52,26.67,02052
2,53,45,34,75.56,11,24.44,02053
2,54,194,155,79.9,39,20.1,02054
2,55,52,42,80.77,10,19.23,02055
2,56,152,116,76.32,36,23.68,02056
2,57,78,67,85.9,11,14.1,02057
2,58,91,74,81.32,17,18.68,02058
2,59,188,150,79.79,38,20.21,02059
2,60,312,247,79.17,65,20.83,02060
3,1,122,91,74.59,31,25.41,03001
3,2,166,115,69.28,51,30.72,03002
3,3,134,107,79.85,27,20.15,03003
3,4,92,55,59.78,37,40.22,03004
3,5,119,88,73.95,31,26.05,03005
3,6,78,46,58.97,32,41.03,03006
3,7,100,74,74.0,26,26.0,03007
3,8,26,21,80.77,5,19.23,03008
3,9,93,74,79.57,19,20.43,03009
3,10,54,36,66.67,18,33.33,03010
3,11,136,91,66.91,45,33.09,03011
3,12,123,81,65.85,42,34.15,03012
3,13,94,69,73.4,25,26.6,03013
3,14,49,37,75.51,12,24.49,03014
3,15,136,100,73.53,36,26.47,03015
3,16,97,61,62.89,36,37.11,03016
3,17,68,47,69.12,21,30.88,03017
3,18,64,39,60.94,25,39.06,03018
3,19,8,6,75.0,2,25.0,03019
3,20,88,68,77.27,20,22.73,03020
3,21,63,45,71.43,18,28.57,03021
3,22,105,64,60.95,41,39.05,03022
3,23,16,12,75.0,4,25.0,03023
3,24,72,47,65.28,25,34.72,03024
3,25,104,72,69.23,32,30.77,03025
3,26,116,89,76.72,27,23.28,03026
3,27,82,61,74.39,21,25.61,03027
3,28,73,51,69.86,22,30.14,03028
3,29,96,74,77.08,22,22.92,03029
3,30,105,70,66.67,35,33.33,03030
3,31,157,98,62.42,59,37.58,03031
3,32,99,59,59.6,40,40.4,03032
3,33,181,125,69.06,56,30.94,03033
3,34,115,90,78.26,25,21.74,03034
3,35,129,84,65.12,45,34.88,03035
3,36,59,38,64.41,21,35.59,03036
3,37,31,18,58.06,13,41.94,03037
3,38,139,106,76.26,33,23.74,03038
3,39,94,72,76.6,22,23.4,03039
3,40,95,72,75.79,23,24.21,03040
3,41,97,70,72.16,27,27.84,03041
3,42,103,71,68.93,32,31.07,03042
3,43,37,25,67.57,12,32.43,03043
3,44,54,34,62.96,20,37.04,03044
3,45,131,104,79.39,27,20.61,03045
3,46,41,30,73.17,11,26.83,03046
3,47,76,58,76.32,18,23.68,03047
3,48,64,52,81.25,12,18.75,03048
3,49,30,23,76.67,7,23.33,03049
3,50,98,61,62.24,37,37.76,03050
3,51,61,45,73.77,16,26.23,03051
3,52,52,40,76.92,12,23.08,03052
3,53,78,57,73.08,21,26.92,03053
3,54,254,210,82.68,44,17.32,03054
