ward,precinct,total,Yes,Yes Percent,No,No Percent,precinct_id
1,1,152,132,86.84,20,13.16,01001
1,2,139,108,77.7,31,22.3,01002
1,3,145,120,82.76,25,17.24,01003
1,4,159,124,77.99,35,22.01,01004
1,5,153,131,85.62,22,14.38,01005
1,6,181,144,79.56,37,20.44,01006
1,7,114,89,78.07,25,21.93,01007
1,8,124,102,82.26,22,17.74,01008
1,9,95,61,64.21,34,35.79,01009
1,10,156,131,83.97,25,16.03,01010
1,11,156,129,82.69,27,17.31,01011
1,12,160,129,80.63,31,19.38,01012
1,13,73,53,72.6,20,27.4,01013
1,14,173,144,83.24,29,16.76,01014
1,15,156,124,79.49,32,20.51,01015
1,16,135,114,84.44,21,15.56,01016
1,17,143,118,82.52,25,17.48,01017
1,18,165,141,85.45,24,14.55,01018
1,19,189,145,76.72,44,23.28,01019
1,20,156,132,84.62,24,15.38,01020
1,21,135,113,83.7,22,16.3,01021
1,22,79,65,82.28,14,17.72,01022
1,23,213,162,76.06,51,23.94,01023
1,24,134,108,80.6,26,19.4,01024
1,25,124,98,79.03,26,20.97,01025
1,26,102,82,80.39,20,19.61,01026
1,27,147,113,76.87,34,23.13,01027
1,28,57,47,82.46,10,17.54,01028
1,29,154,122,79.22,32,20.78,01029
1,30,169,138,81.66,31,18.34,01030
1,31,149,120,80.54,29,19.46,01031
1,32,143,118,82.52,25,17.48,01032
1,33,140,106,75.71,34,24.29,01033
1,34,121,95,78.51,26,21.49,01034
1,35,174,124,71.26,50,28.74,01035
1,36,167,134,80.24,33,19.76,01036
1,37,164,128,78.05,36,21.95,01037
1,38,118,95,80.51,23,19.49,01038
1,39,119,103,86.55,16,13.45,01039
1,40,139,112,80.58,27,19.42,01040
1,41,106,83,78.3,23,21.7,01041
1,42,54,43,79.63,11,20.37,01042
1,43,122,89,72.95,33,27.05,01043
1,44,108,88,81.48,20,18.52,01044
2,1,151,121,80.13,30,19.87,02001
2,2,164,134,81.71,30,18.29,02002
2,3,151,120,79.47,31,20.53,02003
2,4,155,127,81.94,28,18.06,02004
2,5,188,154,81.91,34,18.09,02005
2,6,159,128,80.5,31,19.5,02006
2,7,137,105,76.64,32,23.36,02007
2,8,149,119,79.87,30,20.13,02008
