ward,precinct,total,precinct_id
40,28,461,40028
40,37,4,40037
48,1,403,48001
48,2,192,48002
48,3,516,48003
48,5,265,48005
48,6,502,48006
48,7,460,48007
48,8,222,48008
48,9,318,48009
48,10,570,48010
48,11,396,48011
48,12,538,48012
48,13,563,48013
48,14,252,48014
48,15,288,48015
48,16,457,48016
48,18,377,48018
48,19,306,48019
48,20,168,48020
48,21,3,48021
48,22,373,48022
48,25,418,48025
48,26,235,48026
48,27,368,48027
48,28,582,48028
48,29,217,48029
48,30,408,48030
48,31,591,48031
48,32,440,48032
48,33,258,48033
48,34,410,48034
48,36,277,48036
48,37,423,48037
48,38,323,48038
48,39,359,48039
48,40,381,48040
48,41,539,48041
48,42,518,48042
48,43,497,48043
48,44,537,48044
48,45,348,48045
48,46,298,48046
49,1,430,49001
49,2,309,49002
49,3,502,49003
49,4,539,49004
49,5,452,49005
49,6,455,49006
49,7,363,49007
49,8,365,49008
49,9,499,49009
49,10,445,49010
49,11,558,49011
49,12,553,49012
49,13,525,49013
49,14,396,49014
49,15,357,49015
49,16,378,49016
49,17,393,49017
49,18,575,49018
49,19,418,49019
49,20,641,49020
49,21,283,49021
49,22,481,49022
49,23,509,49023
49,24,444,49024
49,25,592,49025
49,26,487,49026
49,27,551,49027
49,28,515,49028
49,29,541,49029
49,30,480,49030
49,31,379,49031
49,32,461,49032
49,33,404,49033
50,8,295,50008
50,28,6,50028
