ward,precinct,registered,ballots,turnout,precinct_id
1,1,681,500,73.42,01001
1,2,601,432,71.88,01002
1,3,798,631,79.07,01003
1,4,738,569,77.1,01004
1,5,754,585,77.59,01005
1,6,708,538,75.99,01006
1,7,674,491,72.85,01007
1,8,690,507,73.48,01008
1,9,716,564,78.77,01009
1,10,733,565,77.08,01010
1,11,777,635,81.72,01011
1,12,819,597,72.89,01012
1,13,747,527,70.55,01013
1,14,704,573,81.39,01014
1,15,659,489,74.2,01015
1,16,844,615,72.87,01016
1,17,604,447,74.01,01017
1,18,691,494,71.49,01018
1,19,852,611,71.71,01019
1,20,613,451,73.57,01020
1,21,803,630,78.46,01021
1,22,469,309,65.88,01022
1,23,846,685,80.97,01023
1,24,685,463,67.59,01024
1,25,681,481,70.63,01025
1,26,588,325,55.27,01026
1,27,732,517,70.63,01027
1,28,625,473,75.68,01028
1,29,667,512,76.76,01029
1,30,726,479,65.98,01030
1,31,701,507,72.33,01031
1,32,689,486,70.54,01032
1,33,764,531,69.5,01033
1,34,750,549,73.2,01034
1,35,755,539,71.39,01035
1,36,704,602,85.51,01036
1,37,712,548,76.97,01037
1,38,687,529,77.0,01038
1,39,679,443,65.24,01039
1,40,697,526,75.47,01040
2,1,765,567,74.12,02001
2,2,593,502,84.65,02002
2,3,750,636,84.8,02003
2,4,721,559,77.53,02004
2,5,791,633,80.03,02005
2,6,733,568,77.49,02006
2,7,760,565,74.34,02007
2,8,806,611,75.81,02008
2,9,730,606,83.01,02009
2,10,709,574,80.96,02010
2,11,613,539,87.93,02011
2,12,686,579,84.4,02012
2,13,690,646,93.62,02013
2,14,731,573,78.39,02014
2,15,730,556,76.16,02015
2,16,690,527,76.38,02016
2,17,826,630,76.27,02017
2,18,597,511,85.59,02018
2,19,546,478,87.55,02019
2,20,749,588,78.5,02020
2,21,742,573,77.22,02021
2,22,710,589,82.96,02022
2,23,569,472,82.95,02023
2,24,706,552,78.19,02024
2,25,742,599,80.73,02025
2,26,740,566,76.49,02026
2,27,695,590,84.89,02027
2,28,809,697,86.16,02028
2,29,778,668,85.86,02029
2,30,657,549,83.56,02030
2,31,904,753,83.3,02031
2,32,622,515,82.8,02032
2,33,966,884,91.51,02033
2,34,547,463,84.64,02034
2,35,793,650,81.97,02035
2,36,578,491,84.95,02036
2,37,623,578,92.78,02037
2,38,694,605,87.18,02038
2,39,570,430,75.44,02039
2,40,764,729,95.42,02040
2,41,749,567,75.7,02041
2,42,814,713,87.59,02042
2,43,753,682,90.57,02043
2,44,439,407,92.71,02044
2,45,765,647,84.58,02045
2,46,456,365,80.04,02046
3,1,868,747,86.06,03001
3,2,686,640,93.29,03002
3,3,751,675,89.88,03003
3,4,767,652,85.01,03004
3,5,679,504,74.23,03005
3,6,763,682,89.38,03006
3,7,654,551,84.25,03007
3,8,651,563,86.48,03008
3,9,708,608,85.88,03009
3,10,663,428,64.56,03010
3,11,736,660,89.67,03011
3,12,726,622,85.67,03012
3,13,730,671,91.92,03013
3,14,677,592,87.44,03014
3,15,725,615,84.83,03015
3,16,743,592,79.68,03016
3,17,631,543,86.05,03017
3,18,937,858,91.57,03018
3,19,680,579,85.15,03019
3,20,749,561,74.9,03020
3,21,804,695,86.44,03021
3,22,776,662,85.31,03022
3,23,721,630,87.38,03023
3,24,692,649,93.79,03024
3,25,826,720,87.17,03025
3,26,782,668,85.42,03026
3,27,650,567,87.23,03027
3,28,640,480,75.0,03028
3,29,776,633,81.57,03029
3,30,721,629,87.24,03030
3,31,746,667,89.41,03031
3,32,704,649,92.19,03032
3,33,780,674,86.41,03033
3,34,790,688,87.09,03034
3,35,533,342,64.17,03035
3,36,677,439,64.84,03036
3,37,731,623,85.23,03037
3,38,642,529,82.4,03038
3,39,693,604,87.16,03039
3,40,812,706,86.95,03040
3,41,717,497,69.32,03041
4,1,842,774,91.92,04001
4,2,771,682,88.46,04002
4,3,713,583,81.77,04003
4,4,782,705,90.15,04004
4,5,656,585,89.18,04005
4,6,812,748,92.12,04006
4,7,760,648,85.26,04007
4,8,765,710,92.81,04008
4,9,734,693,94.41,04009
4,10,775,701,90.45,04010
