ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,153,119,77.78,34,22.22,01001
1,2,315,240,76.19,75,23.81,01002
1,3,180,143,79.44,37,20.56,01003
1,4,151,129,85.43,22,14.57,01004
1,5,191,162,84.82,29,15.18,01005
1,6,142,122,85.92,20,14.08,01006
1,7,209,168,80.38,41,19.62,01007
1,8,108,95,87.96,13,12.04,01008
1,9,203,169,83.25,34,16.75,01009
1,10,242,204,84.3,38,15.7,01010
1,11,145,122,84.14,23,15.86,01011
1,12,235,189,80.43,46,19.57,01012
1,13,61,42,68.85,19,31.15,01013
1,14,127,97,76.38,30,23.62,01014
1,15,122,102,83.61,20,16.39,01015
1,16,143,105,73.43,38,26.57,01016
1,17,184,146,79.35,38,20.65,01017
1,18,108,86,79.63,22,20.37,01018
1,19,122,100,81.97,22,18.03,01019
1,20,97,76,78.35,21,21.65,01020
1,21,273,224,82.05,49,17.95,01021
1,22,128,101,78.91,27,21.09,01022
1,23,244,199,81.56,45,18.44,01023
1,24,156,124,79.49,32,20.51,01024
1,25,273,227,83.15,46,16.85,01025
1,26,308,246,79.87,62,20.13,01026
1,27,154,123,79.87,31,20.13,01027
1,28,25,18,72.0,7,28.0,01028
1,29,224,177,79.02,47,20.98,01029
1,30,133,107,80.45,26,19.55,01030
1,31,55,47,85.45,8,14.55,01031
1,32,96,79,82.29,17,17.71,01032
1,33,183,149,81.42,34,18.58,01033
1,34,35,29,82.86,6,17.14,01034
1,35,34,31,91.18,3,8.82,01035
1,36,162,133,82.1,29,17.9,01036
2,1,295,242,82.03,53,17.97,02001
2,2,258,219,84.88,39,15.12,02002
2,3,171,138,80.7,33,19.3,02003
2,4,43,33,76.74,10,23.26,02004
2,5,105,81,77.14,24,22.86,02005
2,6,103,80,77.67,23,22.33,02006
2,7,226,190,84.07,36,15.93,02007
2,8,225,188,83.56,37,16.44,02008
2,9,64,47,73.44,17,26.56,02009
2,10,104,83,79.81,21,20.19,02010
2,11,307,262,85.34,45,14.66,02011
2,12,130,104,80.0,26,20.0,02012
2,13,243,218,89.71,25,10.29,02013
2,14,217,187,86.18,30,13.82,02014
2,15,66,52,78.79,14,21.21,02015
2,16,127,108,85.04,19,14.96,02016
2,17,173,142,82.08,31,17.92,02017
2,18,229,201,87.77,28,12.23,02018
2,19,76,60,78.95,16,21.05,02019
2,20,164,145,88.41,19,11.59,02020
2,21,163,144,88.34,19,11.66,02021
2,22,400,335,83.75,65,16.25,02022
2,23,139,112,80.58,27,19.42,02023
2,24,123,113,91.87,10,8.13,02024
2,25,84,65,77.38,19,22.62,02025
2,26,108,89,82.41,19,17.59,02026
2,27,11,9,81.82,2,18.18,02027
2,28,176,140,79.55,36,20.45,02028
2,29,109,96,88.07,13,11.93,02029
2,30,101,83,82.18,18,17.82,02030
2,31,202,173,85.64,29,14.36,02031
2,32,102,86,84.31,16,15.69,02032
2,33,254,219,86.22,35,13.78,02033
2,34,119,105,88.24,14,11.76,02034
2,35,99,84,84.85,15,15.15,02035
2,36,87,78,89.66,9,10.34,02036
2,37,274,226,82.48,48,17.52,02037
2,38,189,159,84.13,30,15.87,02038
2,39,223,183,82.06,40,17.94,02039
2,40,239,189,79.08,50,20.92,02040
2,41,48,39,81.25,9,18.75,02041
2,42,79,71,89.87,8,10.13,02042
2,43,289,247,85.47,42,14.53,02043
2,44,161,141,87.58,20,12.42,02044
2,45,75,61,81.33,14,18.67,02045
2,46,277,239,86.28,38,13.72,02046
2,47,132,120,90.91,12,9.09,02047
2,48,242,211,87.19,31,12.81,02048
2,49,131,104,79.39,27,20.61,02049
2,50,125,107,85.6,18,14.4,02050
2,51,144,122,84.72,22,15.28,02051
2,52,322,269,83.54,53,16.46,02052
2,53,103,84,81.55,19,18.45,02053
2,54,293,240,81.91,53,18.09,02054
3,1,220,183,83.18,37,16.82,03001
3,2,149,127,85.23,22,14.77,03002
3,3,86,63,73.26,23,26.74,03003
3,4,85,70,82.35,15,17.65,03004
3,5,121,100,82.64,21,17.36,03005
3,6,64,49,76.56,15,23.44,03006
3,7,33,26,78.79,7,21.21,03007
3,8,89,72,80.9,17,19.1,03008
3,9,118,85,72.03,33,27.97,03009
3,10,190,151,79.47,39,20.53,03010
3,11,92,76,82.61,16,17.39,03011
3,12,141,114,80.85,27,19.15,03012
3,13,39,36,92.31,3,7.69,03013
3,14,47,32,68.09,15,31.91,03014
3,15,91,78,85.71,13,14.29,03015
3,16,182,131,71.98,51,28.02,03016
3,17,103,82,79.61,21,20.39,03017
3,18,95,81,85.26,14,14.74,03018
3,19,100,72,72.0,28,28.0,03019
3,20,56,35,62.5,21,37.5,03020
3,21,69,54,78.26,15,21.74,03021
3,22,98,86,87.76,12,12.24,03022
3,23,98,78,79.59,20,20.41,03023
3,24,100,87,87.0,13,13.0,03024
3,25,54,44,81.48,10,18.52,03025
3,26,85,66,77.65,19,22.35,03026
3,27,43,32,74.42,11,25.58,03027
3,28,110,91,82.73,19,17.27,03028
3,29,35,31,88.57,4,11.43,03029
3,30,95,71,74.74,24,25.26,03030
3,31,116,98,84.48,18,15.52,03031
3,32,169,137,81.07,32,18.93,03032
3,33,137,113,82.48,24,17.52,03033
3,34,49,39,79.59,10,20.41,03034
3,35,116,104,89.66,12,10.34,03035
3,36,74,54,72.97,20,27.03,03036
3,37,133,106,79.7,27,20.3,03037
3,38,96,85,88.54,11,11.46,03038
3,39,73,64,87.67,9,12.33,03039
3,40,125,104,83.2,21,16.8,03040
3,41,96,75,78.13,21,21.88,03041
3,42,70,56,80.0,14,20.0,03042
3,43,7,6,85.71,1,14.29,03043
3,44,66,51,77.27,15,22.73,03044
3,45,71,53,74.65,18,25.35,03045
3,46,20,18,90.0,2,10.0,03046
3,47,98,82,83.67,16,16.33,03047
3,48,79,71,89.87,8,10.13,03048
3,49,102,86,84.31,16,15.69,03049
3,50,121,92,76.03,29,23.97,03050
3,51,112,86,76.79,26,23.21,03051
3,52,143,124,86.71,19,13.29,03052
4,1,181,165,91.16,16,8.84,04001
4,2,55,44,80.0,11,20.0,04002
4,3,266,228,85.71,38,14.29,04003
4,4,217,183,84.33,34,15.67,04004
4,5,167,142,85.03,25,14.97,04005
4,6,11,8,72.73,3,27.27,04006
4,7,129,104,80.62,25,19.38,04007
4,8,234,200,85.47,34,14.53,04008
4,9,339,300,88.5,39,11.5,04009
4,10,359,297,82.73,62,17.27,04010
4,11,207,184,88.89,23,11.11,04011
4,12,187,168,89.84,19,10.16,04012
4,13,302,254,84.11,48,15.89,04013
4,14,183,148,80.87,35,19.13,04014
4,15,78,63,80.77,15,19.23,04015
4,16,217,187,86.18,30,13.82,04016
4,17,301,268,89.04,33,10.96,04017
4,18,178,154,86.52,24,13.48,04018
4,19,64,54,84.38,10,15.63,04019
4,20,78,68,87.18,10,12.82,04020
4,21,217,196,90.32,21,9.68,04021
4,22,243,205,84.36,38,15.64,04022
4,23,163,139,85.28,24,14.72,04023
4,24,210,175,83.33,35,16.67,04024
4,25,227,194,85.46,33,14.54,04025
4,26,183,154,84.15,29,15.85,04026
4,27,213,191,89.67,22,10.33,04027
4,28,216,195,90.28,21,9.72,04028
4,29,189,155,82.01,34,17.99,04029
4,30,74,63,85.14,11,14.86,04030
4,31,61,48,78.69,13,21.31,04031
4,32,262,239,91.22,23,8.78,04032
4,33,86,73,84.88,13,15.12,04033
4,34,176,156,88.64,20,11.36,04034
4,35,163,132,80.98,31,19.02,04035
4,36,190,159,83.68,31,16.32,04036
4,37,120,99,82.5,21,17.5,04037
4,38,289,246,85.12,43,14.88,04038
4,39,91,75,82.42,16,17.58,04039
4,40,191,168,87.96,23,12.04,04040
4,41,205,169,82.44,36,17.56,04041
4,42,201,156,77.61,45,22.39,04042
4,43,159,137,86.16,22,13.84,04043
4,44,142,118,83.1,24,16.9,04044
4,45,276,241,87.32,35,12.68,04045
4,46,208,170,81.73,38,18.27,04046
4,47,389,325,83.55,64,16.45,04047
4,48,311,267,85.85,44,14.15,04048
4,49,41,33,80.49,8,19.51,04049
4,50,170,145,85.29,25,14.71,04050
4,51,231,199,86.15,32,13.85,04051
4,52,53,45,84.91,8,15.09,04052
4,53,68,60,88.24,8,11.76,04053
4,54,148,128,86.49,20,13.51,04054
4,55,154,127,82.47,27,17.53,04055
5,1,198,173,87.37,25,12.63,05001
5,2,213,182,85.45,31,14.55,05002
5,3,235,200,85.11,35,14.89,05003
5,4,254,217,85.43,37,14.57,05004
5,5,183,162,88.52,21,11.48,05005
5,6,195,173,88.72,22,11.28,05006
5,7,215,181,84.19,34,15.81,05007
5,8,296,275,92.91,21,7.09,05008
5,9,212,173,81.6,39,18.4,05009
5,10,148,122,82.43,26,17.57,05010
5,11,79,72,91.14,7,8.86,05011
5,12,213,188,88.26,25,11.74,05012
5,13,203,171,84.24,32,15.76,05013
5,14,195,176,90.26,19,9.74,05014
5,15,166,146,87.95,20,12.05,05015
5,16,183,158,86.34,25,13.66,05016
5,17,97,84,86.6,13,13.4,05017
5,18,147,127,86.39,20,13.61,05018
5,19,174,147,84.48,27,15.52,05019
5,20,141,120,85.11,21,14.89,05020
5,21,235,194,82.55,41,17.45,05021
