ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,138,104,75.36,34,24.64,01001
1,2,255,185,72.55,70,27.45,01002
1,3,162,119,73.46,43,26.54,01003
1,4,128,98,76.56,30,23.44,01004
1,5,165,139,84.24,26,15.76,01005
1,6,111,88,79.28,23,20.72,01006
1,7,180,137,76.11,43,23.89,01007
1,8,91,74,81.32,17,18.68,01008
1,9,166,138,83.13,28,16.87,01009
1,10,209,164,78.47,45,21.53,01010
1,11,128,105,82.03,23,17.97,01011
1,12,182,131,71.98,51,28.02,01012
1,13,44,31,70.45,13,29.55,01013
1,14,92,69,75.0,23,25.0,01014
1,15,114,93,81.58,21,18.42,01015
1,16,100,64,64.0,36,36.0,01016
1,17,160,119,74.38,41,25.63,01017
1,18,88,65,73.86,23,26.14,01018
1,19,91,62,68.13,29,31.87,01019
1,20,74,54,72.97,20,27.03,01020
1,21,239,190,79.5,49,20.5,01021
1,22,104,68,65.38,36,34.62,01022
1,23,206,149,72.33,57,27.67,01023
1,24,126,103,81.75,23,18.25,01024
1,25,226,180,79.65,46,20.35,01025
1,26,259,190,73.36,69,26.64,01026
1,27,108,79,73.15,29,26.85,01027
1,28,18,15,83.33,3,16.67,01028
1,29,189,139,73.54,50,26.46,01029
1,30,100,71,71.0,29,29.0,01030
1,31,48,37,77.08,11,22.92,01031
1,32,78,65,83.33,13,16.67,01032
1,33,148,106,71.62,42,28.38,01033
1,34,34,22,64.71,12,35.29,01034
1,35,25,20,80.0,5,20.0,01035
1,36,124,101,81.45,23,18.55,01036
2,1,255,197,77.25,58,22.75,02001
2,2,226,180,79.65,46,20.35,02002
2,3,136,101,74.26,35,25.74,02003
2,4,35,28,80.0,7,20.0,02004
2,5,87,66,75.86,21,24.14,02005
2,6,84,62,73.81,22,26.19,02006
2,7,176,142,80.68,34,19.32,02007
2,8,187,154,82.35,33,17.65,02008
2,9,37,23,62.16,14,37.84,02009
2,10,67,48,71.64,19,28.36,02010
2,11,270,213,78.89,57,21.11,02011
2,12,101,77,76.24,24,23.76,02012
2,13,218,185,84.86,33,15.14,02013
2,14,185,159,85.95,26,14.05,02014
2,15,46,29,63.04,17,36.96,02015
2,16,92,77,83.7,15,16.3,02016
2,17,143,102,71.33,41,28.67,02017
2,18,186,155,83.33,31,16.67,02018
2,19,60,46,76.67,14,23.33,02019
2,20,127,111,87.4,16,12.6,02020
2,21,119,99,83.19,20,16.81,02021
2,22,342,270,78.95,72,21.05,02022
2,23,112,89,79.46,23,20.54,02023
