ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,133,96,72.18,37,27.82,01001
1,2,266,183,68.8,83,31.2,01002
1,3,159,113,71.07,46,28.93,01003
1,4,134,90,67.16,44,32.84,01004
1,5,166,127,76.51,39,23.49,01005
1,6,112,82,73.21,30,26.79,01006
1,7,177,127,71.75,50,28.25,01007
1,8,86,72,83.72,14,16.28,01008
1,9,172,132,76.74,40,23.26,01009
1,10,208,154,74.04,54,25.96,01010
1,11,138,98,71.01,40,28.99,01011
1,12,181,126,69.61,55,30.39,01012
1,13,46,32,69.57,14,30.43,01013
1,14,100,72,72.0,28,28.0,01014
1,15,97,75,77.32,22,22.68,01015
1,16,91,62,68.13,29,31.87,01016
1,17,154,106,68.83,48,31.17,01017
1,18,89,66,74.16,23,25.84,01018
1,19,93,60,64.52,33,35.48,01019
1,20,73,51,69.86,22,30.14,01020
1,21,250,187,74.8,63,25.2,01021
1,22,96,73,76.04,23,23.96,01022
1,23,209,149,71.29,60,28.71,01023
1,24,133,99,74.44,34,25.56,01024
1,25,219,168,76.71,51,23.29,01025
1,26,256,190,74.22,66,25.78,01026
1,27,101,75,74.26,26,25.74,01027
1,28,17,13,76.47,4,23.53,01028
1,29,195,123,63.08,72,36.92,01029
1,30,102,67,65.69,35,34.31,01030
1,31,40,27,67.5,13,32.5,01031
1,32,78,60,76.92,18,23.08,01032
1,33,149,106,71.14,43,28.86,01033
1,34,33,22,66.67,11,33.33,01034
1,35,30,20,66.67,10,33.33,01035
1,36,127,100,78.74,27,21.26,01036
2,1,265,186,70.19,79,29.81,02001
2,2,215,176,81.86,39,18.14,02002
2,3,127,88,69.29,39,30.71,02003
2,4,32,25,78.13,7,21.88,02004
2,5,77,60,77.92,17,22.08,02005
2,6,75,57,76.0,18,24.0,02006
2,7,176,140,79.55,36,20.45,02007
2,8,194,127,65.46,67,34.54,02008
2,9,40,27,67.5,13,32.5,02009
2,10,77,49,63.64,28,36.36,02010
2,11,290,165,56.9,125,43.1,02011
2,12,103,69,66.99,34,33.01,02012
2,13,207,178,85.99,29,14.01,02013
2,14,182,150,82.42,32,17.58,02014
2,15,38,25,65.79,13,34.21,02015
2,16,88,79,89.77,9,10.23,02016
2,17,126,98,77.78,28,22.22,02017
2,18,179,147,82.12,32,17.88,02018
2,19,48,40,83.33,8,16.67,02019
2,20,140,111,79.29,29,20.71,02020
2,21,132,113,85.61,19,14.39,02021
2,22,346,238,68.79,108,31.21,02022
2,23,106,88,83.02,18,16.98,02023
2,24,107,92,85.98,15,14.02,02024
2,25,71,55,77.46,16,22.54,02025
2,26,71,55,77.46,16,22.54,02026
2,27,7,5,71.43,2,28.57,02027
2,28,153,112,73.2,41,26.8,02028
2,29,68,52,76.47,16,23.53,02029
2,30,69,53,76.81,16,23.19,02030
2,31,149,116,77.85,33,22.15,02031
2,32,77,53,68.83,24,31.17,02032
2,33,217,169,77.88,48,22.12,02033
2,34,84,66,78.57,18,21.43,02034
2,35,85,72,84.71,13,15.29,02035
2,36,68,45,66.18,23,33.82,02036
2,37,228,172,75.44,56,24.56,02037
2,38,150,106,70.67,44,29.33,02038
2,39,165,128,77.58,37,22.42,02039
2,40,202,141,69.8,61,30.2,02040
2,41,35,25,71.43,10,28.57,02041
2,42,63,52,82.54,11,17.46,02042
2,43,276,171,61.96,105,38.04,02043
2,44,130,119,91.54,11,8.46,02044
2,45,57,45,78.95,12,21.05,02045
2,46,213,182,85.45,31,14.55,02046
2,47,116,100,86.21,16,13.79,02047
2,48,209,172,82.3,37,17.7,02048
2,49,113,71,62.83,42,37.17,02049
2,50,101,82,81.19,19,18.81,02050
2,51,92,67,72.83,25,27.17,02051
2,52,260,193,74.23,67,25.77,02052
2,53,66,52,78.79,14,21.21,02053
2,54,247,173,70.04,74,29.96,02054
3,1,141,101,71.63,40,28.37,03001
3,2,104,88,84.62,16,15.38,03002
3,3,61,42,68.85,19,31.15,03003
3,4,49,36,73.47,13,26.53,03004
3,5,81,62,76.54,19,23.46,03005
3,6,44,32,72.73,12,27.27,03006
3,7,20,16,80.0,4,20.0,03007
3,8,65,45,69.23,20,30.77,03008
3,9,93,62,66.67,31,33.33,03009
3,10,138,101,73.19,37,26.81,03010
3,11,76,57,75.0,19,25.0,03011
3,12,98,74,75.51,24,24.49,03012
3,13,21,16,76.19,5,23.81,03013
3,14,36,23,63.89,13,36.11,03014
3,15,60,50,83.33,10,16.67,03015
3,16,158,112,70.89,46,29.11,03016
3,17,81,60,74.07,21,25.93,03017
3,18,71,57,80.28,14,19.72,03018
3,19,67,44,65.67,23,34.33,03019
3,20,37,24,64.86,13,35.14,03020
3,21,47,35,74.47,12,25.53,03021
3,22,68,51,75.0,17,25.0,03022
3,23,63,49,77.78,14,22.22,03023
3,24,91,72,79.12,19,20.88,03024
3,25,32,22,68.75,10,31.25,03025
3,26,64,42,65.63,22,34.38,03026
3,27,25,20,80.0,5,20.0,03027
3,28,97,69,71.13,28,28.87,03028
3,29,17,10,58.82,7,41.18,03029
3,30,62,39,62.9,23,37.1,03030
3,31,81,62,76.54,19,23.46,03031
3,32,123,95,77.24,28,22.76,03032
3,33,92,67,72.83,25,27.17,03033
3,34,38,29,76.32,9,23.68,03034
3,35,79,60,75.95,19,24.05,03035
3,36,51,44,86.27,7,13.73,03036
3,37,89,61,68.54,28,31.46,03037
3,38,92,66,71.74,26,28.26,03038
3,39,67,43,64.18,24,35.82,03039
3,40,101,79,78.22,22,21.78,03040
3,41,70,56,80.0,14,20.0,03041
3,42,51,42,82.35,9,17.65,03042
3,43,5,4,80.0,1,20.0,03043
3,44,47,33,70.21,14,29.79,03044
3,45,44,28,63.64,16,36.36,03045
3,46,13,11,84.62,2,15.38,03046
3,47,64,55,85.94,9,14.06,03047
3,48,49,41,83.67,8,16.33,03048
3,49,74,49,66.22,25,33.78,03049
3,50,86,67,77.91,19,22.09,03050
3,51,94,71,75.53,23,24.47,03051
3,52,102,74,72.55,28,27.45,03052
4,1,172,130,75.58,42,24.42,04001
4,2,44,34,77.27,10,22.73,04002
4,3,191,147,76.96,44,23.04,04003
4,4,156,127,81.41,29,18.59,04004
4,5,133,102,76.69,31,23.31,04005
4,6,9,7,77.78,2,22.22,04006
4,7,115,90,78.26,25,21.74,04007
4,8,185,148,80.0,37,20.0,04008
4,9,230,182,79.13,48,20.87,04009
4,10,305,240,78.69,65,21.31,04010
4,11,156,130,83.33,26,16.67,04011
4,12,133,107,80.45,26,19.55,04012
4,13,258,197,76.36,61,23.64,04013
4,14,115,98,85.22,17,14.78,04014
4,15,61,46,75.41,15,24.59,04015
4,16,155,122,78.71,33,21.29,04016
