ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,135,100,74.07,35,25.93,01001
1,2,252,188,74.6,64,25.4,01002
1,3,156,117,75.0,39,25.0,01003
1,4,120,99,82.5,21,17.5,01004
1,5,155,131,84.52,24,15.48,01005
1,6,110,89,80.91,21,19.09,01006
1,7,162,126,77.78,36,22.22,01007
1,8,83,77,92.77,6,7.23,01008
1,9,152,130,85.53,22,14.47,01009
1,10,202,170,84.16,32,15.84,01010
1,11,125,103,82.4,22,17.6,01011
1,12,172,129,75.0,43,25.0,01012
1,13,41,28,68.29,13,31.71,01013
1,14,91,66,72.53,25,27.47,01014
1,15,101,79,78.22,22,21.78,01015
1,16,83,62,74.7,21,25.3,01016
1,17,157,123,78.34,34,21.66,01017
1,18,83,62,74.7,21,25.3,01018
1,19,89,67,75.28,22,24.72,01019
1,20,72,54,75.0,18,25.0,01020
1,21,221,182,82.35,39,17.65,01021
1,22,96,69,71.88,27,28.13,01022
1,23,189,145,76.72,44,23.28,01023
1,24,120,95,79.17,25,20.83,01024
1,25,208,168,80.77,40,19.23,01025
1,26,251,196,78.09,55,21.91,01026
1,27,103,81,78.64,22,21.36,01027
1,28,19,14,73.68,5,26.32,01028
1,29,181,137,75.69,44,24.31,01029
1,30,97,73,75.26,24,24.74,01030
1,31,44,35,79.55,9,20.45,01031
1,32,84,66,78.57,18,21.43,01032
1,33,136,105,77.21,31,22.79,01033
1,34,35,25,71.43,10,28.57,01034
1,35,24,19,79.17,5,20.83,01035
1,36,115,95,82.61,20,17.39,01036
2,1,259,209,80.69,50,19.31,02001
2,2,264,244,92.42,20,7.58,02002
2,3,121,94,77.69,27,22.31,02003
2,4,36,31,86.11,5,13.89,02004
2,5,72,59,81.94,13,18.06,02005
2,6,70,53,75.71,17,24.29,02006
2,7,185,163,88.11,22,11.89,02007
2,8,188,166,88.3,22,11.7,02008
2,9,35,26,74.29,9,25.71,02009
2,10,74,59,79.73,15,20.27,02010
2,11,273,226,82.78,47,17.22,02011
2,12,125,108,86.4,17,13.6,02012
2,13,244,222,90.98,22,9.02,02013
2,14,200,181,90.5,19,9.5,02014
2,15,53,41,77.36,12,22.64,02015
2,16,90,76,84.44,14,15.56,02016
2,17,147,122,82.99,25,17.01,02017
2,18,197,172,87.31,25,12.69,02018
2,19,57,48,84.21,9,15.79,02019
2,20,149,141,94.63,8,5.37,02020
2,21,130,117,90.0,13,10.0,02021
2,22,341,284,83.28,57,16.72,02022
2,23,109,94,86.24,15,13.76,02023
2,24,106,95,89.62,11,10.38,02024
2,25,68,53,77.94,15,22.06,02025
2,26,98,87,88.78,11,11.22,02026
2,27,8,7,87.5,1,12.5,02027
2,28,155,121,78.06,34,21.94,02028
2,29,70,59,84.29,11,15.71,02029
2,30,68,56,82.35,12,17.65,02030
2,31,177,155,87.57,22,12.43,02031
2,32,66,55,83.33,11,16.67,02032
2,33,237,202,85.23,35,14.77,02033
