ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,289,217,75.09,72,24.91,01001
1,2,369,291,78.86,78,21.14,01002
1,3,287,228,79.44,59,20.56,01003
1,4,252,207,82.14,45,17.86,01004
1,5,287,237,82.58,50,17.42,01005
1,6,205,161,78.54,44,21.46,01006
1,7,385,304,78.96,81,21.04,01007
1,8,225,172,76.44,53,23.56,01008
1,9,210,140,66.67,70,33.33,01009
1,10,266,217,81.58,49,18.42,01010
1,11,290,218,75.17,72,24.83,01011
1,12,271,226,83.39,45,16.61,01012
1,13,254,182,71.65,72,28.35,01013
1,14,346,275,79.48,71,20.52,01014
1,15,154,107,69.48,47,30.52,01015
1,16,97,62,63.92,35,36.08,01016
1,17,278,225,80.94,53,19.06,01017
1,18,180,127,70.56,53,29.44,01018
1,19,291,233,80.07,58,19.93,01019
1,20,142,100,70.42,42,29.58,01020
1,21,377,301,79.84,76,20.16,01021
1,22,179,130,72.63,49,27.37,01022
1,23,274,205,74.82,69,25.18,01023
1,24,316,234,74.05,82,25.95,01024
1,25,234,178,76.07,56,23.93,01025
1,26,290,235,81.03,55,18.97,01026
1,27,241,188,78.01,53,21.99,01027
1,28,226,156,69.03,70,30.97,01028
1,29,208,159,76.44,49,23.56,01029
1,30,266,199,74.81,67,25.19,01030
1,31,301,247,82.06,54,17.94,01031
1,32,146,104,71.23,42,28.77,01032
1,33,268,208,77.61,60,22.39,01033
1,34,167,130,77.84,37,22.16,01034
1,35,190,156,82.11,34,17.89,01035
1,36,363,303,83.47,60,16.53,01036
1,37,325,263,80.92,62,19.08,01037
1,38,121,94,77.69,27,22.31,01038
1,39,309,229,74.11,80,25.89,01039
1,40,111,77,69.37,34,30.63,01040
2,1,418,331,79.19,87,20.81,02001
2,2,7,7,100.0,0,0.0,02002
2,3,273,215,78.75,58,21.25,02003
2,4,134,95,70.9,39,29.1,02004
2,5,145,109,75.17,36,24.83,02005
2,6,356,307,86.24,49,13.76,02006
2,7,243,186,76.54,57,23.46,02007
2,8,326,266,81.6,60,18.4,02008
2,9,162,123,75.93,39,24.07,02009
2,10,86,63,73.26,23,26.74,02010
2,11,102,79,77.45,23,22.55,02011
2,12,340,278,81.76,62,18.24,02012
2,13,163,125,76.69,38,23.31,02013
2,14,325,269,82.77,56,17.23,02014
2,15,47,33,70.21,14,29.79,02015
2,16,323,260,80.5,63,19.5,02016
2,17,211,147,69.67,64,30.33,02017
2,18,771,642,83.27,129,16.73,02018
2,19,85,62,72.94,23,27.06,02019
2,20,194,152,78.35,42,21.65,02020
2,21,186,154,82.8,32,17.2,02021
2,22,383,308,80.42,75,19.58,02022
2,23,152,115,75.66,37,24.34,02023
2,24,128,103,80.47,25,19.53,02024
2,25,166,125,75.3,41,24.7,02025
2,26,398,306,76.88,92,23.12,02026
2,27,134,96,71.64,38,28.36,02027
2,28,182,154,84.62,28,15.38,02028
2,29,95,76,80.0,19,20.0,02029
2,30,129,94,72.87,35,27.13,02030
2,31,221,165,74.66,56,25.34,02031
2,32,112,77,68.75,35,31.25,02032
2,33,174,130,74.71,44,25.29,02033
2,34,136,101,74.26,35,25.74,02034
2,35,146,110,75.34,36,24.66,02035
2,36,75,53,70.67,22,29.33,02036
2,37,313,252,80.51,61,19.49,02037
2,38,218,162,74.31,56,25.69,02038
2,39,227,168,74.01,59,25.99,02039
2,40,283,235,83.04,48,16.96,02040
2,41,141,97,68.79,44,31.21,02041
2,42,93,75,80.65,18,19.35,02042
2,43,309,244,78.96,65,21.04,02043
2,44,106,76,71.7,30,28.3,02044
2,45,211,151,71.56,60,28.44,02045
2,46,274,219,79.93,55,20.07,02046
2,47,180,133,73.89,47,26.11,02047
2,48,179,136,75.98,43,24.02,02048
2,49,385,311,80.78,74,19.22,02049
2,50,173,140,80.92,33,19.08,02050
2,51,194,142,73.2,52,26.8,02051
2,52,247,175,70.85,72,29.15,02052
2,53,87,63,72.41,24,27.59,02053
2,54,235,187,79.57,48,20.43,02054
2,55,65,55,84.62,10,15.38,02055
2,56,177,131,74.01,46,25.99,02056
2,57,55,42,76.36,13,23.64,02057
2,58,158,121,76.58,37,23.42,02058
2,59,223,189,84.75,34,15.25,02059
3,1,135,92,68.15,43,31.85,03001
3,2,208,157,75.48,51,24.52,03002
3,3,178,146,82.02,32,17.98,03003
3,4,72,47,65.28,25,34.72,03004
3,5,92,70,76.09,22,23.91,03005
3,6,186,125,67.2,61,32.8,03006
3,7,110,74,67.27,36,32.73,03007
3,8,43,24,55.81,19,44.19,03008
3,9,108,79,73.15,29,26.85,03009
3,10,82,49,59.76,33,40.24,03010
3,11,118,79,66.95,39,33.05,03011
3,12,182,121,66.48,61,33.52,03012
3,13,135,91,67.41,44,32.59,03013
3,14,32,22,68.75,10,31.25,03014
3,15,188,143,76.06,45,23.94,03015
3,16,323,234,72.45,89,27.55,03016
3,17,123,70,56.91,53,43.09,03017
3,18,108,81,75.0,27,25.0,03018
3,19,50,34,68.0,16,32.0,03019
3,20,5,5,100.0,0,0.0,03020
3,21,103,73,70.87,30,29.13,03021
3,22,133,97,72.93,36,27.07,03022
3,23,24,17,70.83,7,29.17,03023
3,24,107,79,73.83,28,26.17,03024
3,25,8,5,62.5,3,37.5,03025
3,26,105,71,67.62,34,32.38,03026
3,27,4,2,50.0,2,50.0,03027
3,28,145,95,65.52,50,34.48,03028
3,29,110,70,63.64,40,36.36,03029
3,30,148,111,75.0,37,25.0,03030
3,31,221,153,69.23,68,30.77,03031
3,32,161,114,70.81,47,29.19,03032
3,33,235,160,68.09,75,31.91,03033
3,34,119,88,73.95,31,26.05,03034
3,35,151,108,71.52,43,28.48,03035
3,36,103,65,63.11,38,36.89,03036
3,37,95,70,73.68,25,26.32,03037
3,38,35,30,85.71,5,14.29,03038
3,39,118,98,83.05,20,16.95,03039
3,40,133,98,73.68,35,26.32,03040
3,41,188,126,67.02,62,32.98,03041
3,42,159,110,69.18,49,30.82,03042
3,43,17,12,70.59,5,29.41,03043
3,44,96,60,62.5,36,37.5,03044
3,45,62,41,66.13,21,33.87,03045
3,46,107,76,71.03,31,28.97,03046
3,47,127,100,78.74,27,21.26,03047
3,48,117,85,72.65,32,27.35,03048
3,49,64,45,70.31,19,29.69,03049
3,50,157,101,64.33,56,35.67,03050
3,51,77,43,55.84,34,44.16,03051
3,52,93,64,68.82,29,31.18,03052
3,53,171,132,77.19,39,22.81,03053
3,54,76,66,86.84,10,13.16,03054
3,55,130,90,69.23,40,30.77,03055
3,56,127,93,73.23,34,26.77,03056
3,57,194,137,70.62,57,29.38,03057
3,58,65,53,81.54,12,18.46,03058
3,59,85,57,67.06,28,32.94,03059
3,60,224,157,70.09,67,29.91,03060
3,61,169,127,75.15,42,24.85,03061
3,62,93,59,63.44,34,36.56,03062
3,63,377,299,79.31,78,20.69,03063
4,1,248,205,82.66,43,17.34,04001
4,2,302,248,82.12,54,17.88,04002
4,3,333,242,72.67,91,27.33,04003
4,4,305,210,68.85,95,31.15,04004
4,5,259,193,74.52,66,25.48,04005
4,6,82,64,78.05,18,21.95,04006
4,7,181,138,76.24,43,23.76,04007
4,8,228,176,77.19,52,22.81,04008
4,9,377,299,79.31,78,20.69,04009
4,10,308,238,77.27,70,22.73,04010
4,11,283,208,73.5,75,26.5,04011
4,12,161,120,74.53,41,25.47,04012
4,13,225,183,81.33,42,18.67,04013
4,14,211,158,74.88,53,25.12,04014
4,15,155,135,87.1,20,12.9,04015
4,16,299,235,78.6,64,21.4,04016
4,17,254,206,81.1,48,18.9,04017
4,18,310,232,74.84,78,25.16,04018
4,19,285,229,80.35,56,19.65,04019
4,20,91,60,65.93,31,34.07,04020
4,21,295,245,83.05,50,16.95,04021
4,22,309,256,82.85,53,17.15,04022
4,23,187,143,76.47,44,23.53,04023
4,24,289,226,78.2,63,21.8,04024
4,25,230,183,79.57,47,20.43,04025
4,26,261,195,74.71,66,25.29,04026
4,27,244,189,77.46,55,22.54,04027
4,28,219,189,86.3,30,13.7,04028
4,29,191,157,82.2,34,17.8,04029
4,30,75,57,76.0,18,24.0,04030
4,31,40,25,62.5,15,37.5,04031
4,32,312,274,87.82,38,12.18,04032
4,33,109,93,85.32,16,14.68,04033
4,34,185,162,87.57,23,12.43,04034
4,35,184,125,67.93,59,32.07,04035
4,36,144,122,84.72,22,15.28,04036
4,37,119,82,68.91,37,31.09,04037
4,38,376,305,81.12,71,18.88,04038
4,39,166,123,74.1,43,25.9,04039
4,40,251,203,80.88,48,19.12,04040
4,41,152,130,85.53,22,14.47,04041
4,42,281,219,77.94,62,22.06,04042
4,43,180,158,87.78,22,12.22,04043
4,44,205,170,82.93,35,17.07,04044
4,45,356,290,81.46,66,18.54,04045
4,46,261,198,75.86,63,24.14,04046
4,47,487,395,81.11,92,18.89,04047
4,48,367,310,84.47,57,15.53,04048
4,49,75,60,80.0,15,20.0,04049
4,50,229,187,81.66,42,18.34,04050
4,51,267,193,72.28,74,27.72,04051
4,52,64,48,75.0,16,25.0,04052
4,53,253,203,80.24,50,19.76,04053
4,54,149,116,77.85,33,22.15,04054
4,55,160,146,91.25,14,8.75,04055
4,56,267,194,72.66,73,27.34,04056
4,57,107,84,78.5,23,21.5,04057
5,1,267,178,66.67,89,33.33,05001
5,2,229,165,72.05,64,27.95,05002
5,3,164,144,87.8,20,12.2,05003
5,4,187,137,73.26,50,26.74,05004
5,5,197,142,72.08,55,27.92,05005
5,6,311,241,77.49,70,22.51,05006
5,7,268,200,74.63,68,25.37,05007
5,8,335,309,92.24,26,7.76,05008
5,9,254,180,70.87,74,29.13,05009
5,10,272,185,68.01,87,31.99,05010
5,11,267,214,80.15,53,19.85,05011
5,12,202,147,72.77,55,27.23,05012
5,13,211,154,72.99,57,27.01,05013
5,14,307,251,81.76,56,18.24,05014
