ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,305,234,76.72,71,23.28,01001
1,2,384,306,79.69,78,20.31,01002
1,3,303,244,80.53,59,19.47,01003
1,4,272,222,81.62,50,18.38,01004
1,5,317,266,83.91,51,16.09,01005
1,6,225,177,78.67,48,21.33,01006
1,7,401,319,79.55,82,20.45,01007
1,8,238,183,76.89,55,23.11,01008
1,9,214,156,72.9,58,27.1,01009
1,10,276,223,80.8,53,19.2,01010
1,11,308,238,77.27,70,22.73,01011
1,12,297,258,86.87,39,13.13,01012
1,13,276,208,75.36,68,24.64,01013
1,14,367,299,81.47,68,18.53,01014
1,15,164,118,71.95,46,28.05,01015
1,16,103,65,63.11,38,36.89,01016
1,17,296,231,78.04,65,21.96,01017
1,18,189,143,75.66,46,24.34,01018
1,19,299,230,76.92,69,23.08,01019
1,20,154,117,75.97,37,24.03,01020
1,21,418,331,79.19,87,20.81,01021
1,22,200,149,74.5,51,25.5,01022
1,23,295,225,76.27,70,23.73,01023
1,24,329,252,76.6,77,23.4,01024
1,25,256,204,79.69,52,20.31,01025
1,26,317,265,83.6,52,16.4,01026
1,27,261,200,76.63,61,23.37,01027
1,28,247,184,74.49,63,25.51,01028
1,29,221,171,77.38,50,22.62,01029
1,30,288,213,73.96,75,26.04,01030
1,31,322,268,83.23,54,16.77,01031
1,32,161,114,70.81,47,29.19,01032
1,33,284,225,79.23,59,20.77,01033
1,34,176,136,77.27,40,22.73,01034
1,35,205,174,84.88,31,15.12,01035
1,36,384,315,82.03,69,17.97,01036
1,37,343,276,80.47,67,19.53,01037
1,38,134,108,80.6,26,19.4,01038
1,39,320,242,75.63,78,24.38,01039
1,40,113,84,74.34,29,25.66,01040
2,1,425,343,80.71,82,19.29,02001
2,2,9,7,77.78,2,22.22,02002
2,3,285,229,80.35,56,19.65,02003
2,4,136,103,75.74,33,24.26,02004
2,5,148,110,74.32,38,25.68,02005
2,6,380,333,87.63,47,12.37,02006
2,7,265,210,79.25,55,20.75,02007
2,8,348,280,80.46,68,19.54,02008
2,9,174,133,76.44,41,23.56,02009
2,10,85,56,65.88,29,34.12,02010
2,11,108,85,78.7,23,21.3,02011
2,12,358,297,82.96,61,17.04,02012
2,13,173,137,79.19,36,20.81,02013
2,14,332,283,85.24,49,14.76,02014
2,15,46,36,78.26,10,21.74,02015
2,16,338,273,80.77,65,19.23,02016
2,17,227,158,69.6,69,30.4,02017
2,18,782,655,83.76,127,16.24,02018
2,19,90,58,64.44,32,35.56,02019
2,20,208,151,72.6,57,27.4,02020
2,21,184,147,79.89,37,20.11,02021
2,22,400,326,81.5,74,18.5,02022
2,23,160,117,73.13,43,26.88,02023
2,24,130,103,79.23,27,20.77,02024
2,25,170,136,80.0,34,20.0,02025
2,26,412,318,77.18,94,22.82,02026
2,27,144,112,77.78,32,22.22,02027
2,28,196,165,84.18,31,15.82,02028
2,29,105,88,83.81,17,16.19,02029
2,30,140,108,77.14,32,22.86,02030
2,31,233,185,79.4,48,20.6,02031
2,32,114,82,71.93,32,28.07,02032
2,33,173,141,81.5,32,18.5,02033
2,34,140,109,77.86,31,22.14,02034
2,35,157,118,75.16,39,24.84,02035
2,36,86,64,74.42,22,25.58,02036
2,37,329,269,81.76,60,18.24,02037
2,38,231,167,72.29,64,27.71,02038
2,39,231,176,76.19,55,23.81,02039
2,40,295,250,84.75,45,15.25,02040
2,41,151,110,72.85,41,27.15,02041
2,42,100,83,83.0,17,17.0,02042
2,43,325,265,81.54,60,18.46,02043
2,44,113,90,79.65,23,20.35,02044
2,45,224,157,70.09,67,29.91,02045
2,46,282,226,80.14,56,19.86,02046
2,47,180,127,70.56,53,29.44,02047
2,48,162,119,73.46,43,26.54,02048
2,49,412,350,84.95,62,15.05,02049
2,50,182,148,81.32,34,18.68,02050
2,51,186,133,71.51,53,28.49,02051
2,52,258,196,75.97,62,24.03,02052
2,53,95,73,76.84,22,23.16,02053
2,54,256,208,81.25,48,18.75,02054
2,55,73,64,87.67,9,12.33,02055
2,56,198,153,77.27,45,22.73,02056
2,57,59,47,79.66,12,20.34,02057
2,58,162,124,76.54,38,23.46,02058
2,59,250,210,84.0,40,16.0,02059
3,1,140,95,67.86,45,32.14,03001
3,2,215,168,78.14,47,21.86,03002
3,3,179,147,82.12,32,17.88,03003
3,4,73,57,78.08,16,21.92,03004
3,5,99,80,80.81,19,19.19,03005
3,6,192,127,66.15,65,33.85,03006
3,7,118,89,75.42,29,24.58,03007
3,8,48,31,64.58,17,35.42,03008
3,9,107,77,71.96,30,28.04,03009
3,10,88,63,71.59,25,28.41,03010
3,11,120,81,67.5,39,32.5,03011
3,12,197,139,70.56,58,29.44,03012
3,13,145,104,71.72,41,28.28,03013
3,14,39,27,69.23,12,30.77,03014
3,15,197,158,80.2,39,19.8,03015
3,16,343,256,74.64,87,25.36,03016
3,17,125,86,68.8,39,31.2,03017
3,18,120,96,80.0,24,20.0,03018
3,19,55,40,72.73,15,27.27,03019
3,20,5,5,100.0,0,0.0,03020
3,21,111,83,74.77,28,25.23,03021
3,22,144,103,71.53,41,28.47,03022
3,23,24,17,70.83,7,29.17,03023
3,24,119,85,71.43,34,28.57,03024
3,25,7,6,85.71,1,14.29,03025
3,26,104,79,75.96,25,24.04,03026
