ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,298,240,80.54,58,19.46,01001
1,2,375,322,85.87,53,14.13,01002
1,3,298,241,80.87,57,19.13,01003
1,4,262,217,82.82,45,17.18,01004
1,5,302,259,85.76,43,14.24,01005
1,6,216,178,82.41,38,17.59,01006
1,7,398,334,83.92,64,16.08,01007
1,8,240,188,78.33,52,21.67,01008
1,9,222,165,74.32,57,25.68,01009
1,10,265,228,86.04,37,13.96,01010
1,11,301,231,76.74,70,23.26,01011
1,12,282,248,87.94,34,12.06,01012
1,13,262,210,80.15,52,19.85,01013
1,14,351,297,84.62,54,15.38,01014
1,15,159,127,79.87,32,20.13,01015
1,16,104,72,69.23,32,30.77,01016
1,17,279,230,82.44,49,17.56,01017
1,18,184,139,75.54,45,24.46,01018
1,19,304,248,81.58,56,18.42,01019
1,20,152,115,75.66,37,24.34,01020
1,21,395,331,83.8,64,16.2,01021
1,22,191,144,75.39,47,24.61,01022
1,23,291,232,79.73,59,20.27,01023
1,24,325,262,80.62,63,19.38,01024
1,25,245,202,82.45,43,17.55,01025
1,26,298,252,84.56,46,15.44,01026
1,27,252,195,77.38,57,22.62,01027
1,28,235,186,79.15,49,20.85,01028
1,29,208,167,80.29,41,19.71,01029
1,30,283,225,79.51,58,20.49,01030
1,31,306,259,84.64,47,15.36,01031
1,32,156,123,78.85,33,21.15,01032
1,33,269,223,82.9,46,17.1,01033
1,34,174,136,78.16,38,21.84,01034
1,35,197,165,83.76,32,16.24,01035
1,36,365,301,82.47,64,17.53,01036
1,37,330,267,80.91,63,19.09,01037
1,38,123,99,80.49,24,19.51,01038
1,39,323,236,73.07,87,26.93,01039
1,40,114,90,78.95,24,21.05,01040
2,1,420,350,83.33,70,16.67,02001
2,2,9,9,100.0,0,0.0,02002
2,3,282,223,79.08,59,20.92,02003
2,4,140,98,70.0,42,30.0,02004
2,5,150,119,79.33,31,20.67,02005
2,6,364,314,86.26,50,13.74,02006
2,7,272,224,82.35,48,17.65,02007
2,8,330,282,85.45,48,14.55,02008
2,9,171,134,78.36,37,21.64,02009
2,10,85,62,72.94,23,27.06,02010
2,11,107,92,85.98,15,14.02,02011
2,12,340,288,84.71,52,15.29,02012
2,13,175,133,76.0,42,24.0,02013
2,14,349,299,85.67,50,14.33,02014
2,15,47,37,78.72,10,21.28,02015
2,16,332,270,81.33,62,18.67,02016
2,17,229,172,75.11,57,24.89,02017
2,18,779,652,83.7,127,16.3,02018
2,19,91,65,71.43,26,28.57,02019
2,20,213,175,82.16,38,17.84,02020
2,21,208,176,84.62,32,15.38,02021
2,22,393,326,82.95,67,17.05,02022
2,23,164,127,77.44,37,22.56,02023
2,24,131,109,83.21,22,16.79,02024
2,25,165,134,81.21,31,18.79,02025
2,26,403,324,80.4,79,19.6,02026
2,27,138,115,83.33,23,16.67,02027
2,28,192,164,85.42,28,14.58,02028
2,29,96,85,88.54,11,11.46,02029
2,30,144,115,79.86,29,20.14,02030
2,31,234,195,83.33,39,16.67,02031
2,32,119,92,77.31,27,22.69,02032
2,33,177,143,80.79,34,19.21,02033
2,34,142,115,80.99,27,19.01,02034
2,35,156,119,76.28,37,23.72,02035
