ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,326,253,77.61,73,22.39,01001
1,2,418,350,83.73,68,16.27,01002
1,3,330,266,80.61,64,19.39,01003
1,4,289,233,80.62,56,19.38,01004
1,5,347,292,84.15,55,15.85,01005
1,6,246,198,80.49,48,19.51,01006
1,7,442,372,84.16,70,15.84,01007
1,8,255,205,80.39,50,19.61,01008
1,9,234,168,71.79,66,28.21,01009
1,10,290,239,82.41,51,17.59,01010
1,11,344,273,79.36,71,20.64,01011
1,12,322,273,84.78,49,15.22,01012
1,13,313,243,77.64,70,22.36,01013
1,14,408,340,83.33,68,16.67,01014
1,15,182,139,76.37,43,23.63,01015
1,16,116,84,72.41,32,27.59,01016
1,17,317,255,80.44,62,19.56,01017
1,18,201,153,76.12,48,23.88,01018
1,19,338,278,82.25,60,17.75,01019
1,20,173,133,76.88,40,23.12,01020
1,21,464,385,82.97,79,17.03,01021
1,22,235,184,78.3,51,21.7,01022
1,23,327,259,79.2,68,20.8,01023
1,24,364,279,76.65,85,23.35,01024
1,25,273,220,80.59,53,19.41,01025
1,26,340,282,82.94,58,17.06,01026
1,27,288,230,79.86,58,20.14,01027
1,28,287,230,80.14,57,19.86,01028
1,29,247,191,77.33,56,22.67,01029
1,30,330,244,73.94,86,26.06,01030
1,31,357,297,83.19,60,16.81,01031
1,32,179,140,78.21,39,21.79,01032
1,33,320,258,80.63,62,19.38,01033
1,34,196,155,79.08,41,20.92,01034
1,35,223,189,84.75,34,15.25,01035
1,36,401,329,82.04,72,17.96,01036
1,37,368,305,82.88,63,17.12,01037
1,38,147,114,77.55,33,22.45,01038
1,39,348,261,75.0,87,25.0,01039
1,40,128,94,73.44,34,26.56,01040
2,1,465,373,80.22,92,19.78,02001
2,2,9,8,88.89,1,11.11,02002
2,3,320,245,76.56,75,23.44,02003
2,4,177,140,79.1,37,20.9,02004
2,5,161,119,73.91,42,26.09,02005
2,6,404,355,87.87,49,12.13,02006
2,7,297,240,80.81,57,19.19,02007
2,8,374,301,80.48,73,19.52,02008
2,9,178,143,80.34,35,19.66,02009
2,10,91,69,75.82,22,24.18,02010
2,11,127,111,87.4,16,12.6,02011
2,12,398,328,82.41,70,17.59,02012
2,13,199,166,83.42,33,16.58,02013
2,14,356,312,87.64,44,12.36,02014
2,15,51,41,80.39,10,19.61,02015
2,16,362,298,82.32,64,17.68,02016
2,17,260,203,78.08,57,21.92,02017
2,18,840,705,83.93,135,16.07,02018
2,19,103,80,77.67,23,22.33,02019
2,20,219,172,78.54,47,21.46,02020
2,21,235,202,85.96,33,14.04,02021
2,22,440,355,80.68,85,19.32,02022
2,23,166,132,79.52,34,20.48,02023
2,24,139,126,90.65,13,9.35,02024
2,25,171,138,80.7,33,19.3,02025
2,26,447,357,79.87,90,20.13,02026
2,27,167,144,86.23,23,13.77,02027
2,28,215,183,85.12,32,14.88,02028
2,29,106,91,85.85,15,14.15,02029
2,30,153,128,83.66,25,16.34,02030
2,31,260,220,84.62,40,15.38,02031
2,32,136,103,75.74,33,24.26,02032
2,33,192,152,79.17,40,20.83,02033
2,34,169,135,79.88,34,20.12,02034
2,35,170,126,74.12,44,25.88,02035
2,36,92,77,83.7,15,16.3,02036
2,37,371,310,83.56,61,16.44,02037
2,38,253,200,79.05,53,20.95,02038
2,39,261,212,81.23,49,18.77,02039
2,40,313,263,84.03,50,15.97,02040
2,41,156,124,79.49,32,20.51,02041
2,42,107,91,85.05,16,14.95,02042
2,43,357,304,85.15,53,14.85,02043
2,44,134,106,79.1,28,20.9,02044
2,45,257,207,80.54,50,19.46,02045
2,46,304,253,83.22,51,16.78,02046
2,47,206,157,76.21,49,23.79,02047
2,48,196,169,86.22,27,13.78,02048
2,49,449,371,82.63,78,17.37,02049
2,50,197,163,82.74,34,17.26,02050
2,51,215,164,76.28,51,23.72,02051
2,52,285,221,77.54,64,22.46,02052
2,53,111,88,79.28,23,20.72,02053
2,54,288,237,82.29,51,17.71,02054
2,55,79,70,88.61,9,11.39,02055
2,56,215,179,83.26,36,16.74,02056
2,57,74,65,87.84,9,12.16,02057
2,58,177,136,76.84,41,23.16,02058
2,59,265,228,86.04,37,13.96,02059
3,1,145,113,77.93,32,22.07,03001
3,2,231,190,82.25,41,17.75,03002
3,3,202,164,81.19,38,18.81,03003
3,4,87,67,77.01,20,22.99,03004
3,5,114,97,85.09,17,14.91,03005
3,6,202,134,66.34,68,33.66,03006
3,7,148,124,83.78,24,16.22,03007
3,8,54,39,72.22,15,27.78,03008
3,9,131,109,83.21,22,16.79,03009
3,10,100,66,66.0,34,34.0,03010
3,11,135,106,78.52,29,21.48,03011
3,12,208,156,75.0,52,25.0,03012
3,13,156,111,71.15,45,28.85,03013
3,14,49,36,73.47,13,26.53,03014
3,15,230,180,78.26,50,21.74,03015
3,16,378,283,74.87,95,25.13,03016
3,17,134,103,76.87,31,23.13,03017
3,18,117,93,79.49,24,20.51,03018
3,19,75,64,85.33,11,14.67,03019
3,20,5,5,100.0,0,0.0,03020
3,21,118,90,76.27,28,23.73,03021
3,22,151,124,82.12,27,17.88,03022
3,23,26,19,73.08,7,26.92,03023
3,24,154,122,79.22,32,20.78,03024
3,25,10,9,90.0,1,10.0,03025
3,26,114,85,74.56,29,25.44,03026
3,27,6,6,100.0,0,0.0,03027
3,28,180,126,70.0,54,30.0,03028
3,29,143,110,76.92,33,23.08,03029
3,30,167,132,79.04,35,20.96,03030
3,31,257,186,72.37,71,27.63,03031
3,32,182,147,80.77,35,19.23,03032
3,33,279,208,74.55,71,25.45,03033
3,34,134,108,80.6,26,19.4,03034
3,35,190,141,74.21,49,25.79,03035
3,36,114,84,73.68,30,26.32,03036
3,37,117,94,80.34,23,19.66,03037
3,38,43,32,74.42,11,25.58,03038
3,39,140,124,88.57,16,11.43,03039
