ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,287,220,76.66,67,23.34,01001
1,2,372,303,81.45,69,18.55,01002
1,3,293,220,75.09,73,24.91,01003
1,4,251,212,84.46,39,15.54,01004
1,5,291,239,82.13,52,17.87,01005
1,6,211,168,79.62,43,20.38,01006
1,7,390,317,81.28,73,18.72,01007
1,8,229,180,78.6,49,21.4,01008
1,9,211,153,72.51,58,27.49,01009
1,10,262,222,84.73,40,15.27,01010
1,11,287,224,78.05,63,21.95,01011
1,12,275,233,84.73,42,15.27,01012
1,13,256,193,75.39,63,24.61,01013
1,14,348,286,82.18,62,17.82,01014
1,15,155,112,72.26,43,27.74,01015
1,16,96,60,62.5,36,37.5,01016
1,17,270,210,77.78,60,22.22,01017
1,18,177,131,74.01,46,25.99,01018
1,19,292,243,83.22,49,16.78,01019
1,20,146,107,73.29,39,26.71,01020
1,21,383,313,81.72,70,18.28,01021
1,22,185,136,73.51,49,26.49,01022
1,23,278,210,75.54,68,24.46,01023
1,24,315,236,74.92,79,25.08,01024
1,25,238,191,80.25,47,19.75,01025
1,26,287,241,83.97,46,16.03,01026
1,27,251,186,74.1,65,25.9,01027
1,28,230,174,75.65,56,24.35,01028
1,29,208,169,81.25,39,18.75,01029
1,30,264,205,77.65,59,22.35,01030
1,31,302,251,83.11,51,16.89,01031
1,32,149,113,75.84,36,24.16,01032
1,33,265,214,80.75,51,19.25,01033
1,34,167,130,77.84,37,22.16,01034
1,35,196,164,83.67,32,16.33,01035
1,36,356,294,82.58,62,17.42,01036
1,37,322,254,78.88,68,21.12,01037
1,38,122,96,78.69,26,21.31,01038
1,39,306,230,75.16,76,24.84,01039
1,40,108,88,81.48,20,18.52,01040
2,1,415,341,82.17,74,17.83,02001
2,2,8,8,100.0,0,0.0,02002
2,3,278,218,78.42,60,21.58,02003
2,4,130,93,71.54,37,28.46,02004
2,5,149,106,71.14,43,28.86,02005
2,6,351,307,87.46,44,12.54,02006
2,7,258,207,80.23,51,19.77,02007
2,8,329,265,80.55,64,19.45,02008
2,9,169,119,70.41,50,29.59,02009
2,10,82,58,70.73,24,29.27,02010
2,11,102,84,82.35,18,17.65,02011
2,12,333,277,83.18,56,16.82,02012
2,13,169,126,74.56,43,25.44,02013
2,14,335,278,82.99,57,17.01,02014
2,15,45,37,82.22,8,17.78,02015
2,16,327,267,81.65,60,18.35,02016
2,17,221,152,68.78,69,31.22,02017
2,18,763,635,83.22,128,16.78,02018
2,19,78,54,69.23,24,30.77,02019
2,20,198,157,79.29,41,20.71,02020
2,21,193,159,82.38,34,17.62,02021
2,22,382,319,83.51,63,16.49,02022
2,23,153,115,75.16,38,24.84,02023
2,24,130,107,82.31,23,17.69,02024
2,25,163,130,79.75,33,20.25,02025
2,26,392,307,78.32,85,21.68,02026
2,27,138,111,80.43,27,19.57,02027
2,28,184,157,85.33,27,14.67,02028
2,29,93,80,86.02,13,13.98,02029
2,30,137,103,75.18,34,24.82,02030
2,31,230,181,78.7,49,21.3,02031
2,32,109,70,64.22,39,35.78,02032
2,33,173,130,75.14,43,24.86,02033
2,34,139,106,76.26,33,23.74,02034
2,35,153,113,73.86,40,26.14,02035
2,36,75,53,70.67,22,29.33,02036
2,37,322,269,83.54,53,16.46,02037
2,38,221,176,79.64,45,20.36,02038
2,39,222,166,74.77,56,25.23,02039
2,40,278,230,82.73,48,17.27,02040
2,41,139,106,76.26,33,23.74,02041
2,42,94,78,82.98,16,17.02,02042
2,43,313,254,81.15,59,18.85,02043
2,44,111,83,74.77,28,25.23,02044
2,45,216,155,71.76,61,28.24,02045
2,46,278,234,84.17,44,15.83,02046
2,47,176,128,72.73,48,27.27,02047
2,48,166,130,78.31,36,21.69,02048
2,49,392,329,83.93,63,16.07,02049
2,50,176,140,79.55,36,20.45,02050
2,51,196,158,80.61,38,19.39,02051
2,52,251,195,77.69,56,22.31,02052
