ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
1,1,300,233,77.67,67,22.33,01001
1,2,367,316,86.1,51,13.9,01002
1,3,289,239,82.7,50,17.3,01003
1,4,259,217,83.78,42,16.22,01004
1,5,296,252,85.14,44,14.86,01005
1,6,213,179,84.04,34,15.96,01006
1,7,398,325,81.66,73,18.34,01007
1,8,234,187,79.91,47,20.09,01008
1,9,216,165,76.39,51,23.61,01009
1,10,263,222,84.41,41,15.59,01010
1,11,298,228,76.51,70,23.49,01011
1,12,277,243,87.73,34,12.27,01012
1,13,255,201,78.82,54,21.18,01013
1,14,352,303,86.08,49,13.92,01014
1,15,159,122,76.73,37,23.27,01015
1,16,100,70,70.0,30,30.0,01016
1,17,286,238,83.22,48,16.78,01017
1,18,188,139,73.94,49,26.06,01018
1,19,302,239,79.14,63,20.86,01019
1,20,150,118,78.67,32,21.33,01020
1,21,383,325,84.86,58,15.14,01021
1,22,187,141,75.4,46,24.6,01022
1,23,291,234,80.41,57,19.59,01023
1,24,331,263,79.46,68,20.54,01024
1,25,243,197,81.07,46,18.93,01025
1,26,295,251,85.08,44,14.92,01026
1,27,250,200,80.0,50,20.0,01027
1,28,238,189,79.41,49,20.59,01028
1,29,208,175,84.13,33,15.87,01029
1,30,280,218,77.86,62,22.14,01030
1,31,305,256,83.93,49,16.07,01031
1,32,157,117,74.52,40,25.48,01032
1,33,269,219,81.41,50,18.59,01033
1,34,175,140,80.0,35,20.0,01034
1,35,193,166,86.01,27,13.99,01035
1,36,354,297,83.9,57,16.1,01036
1,37,334,270,80.84,64,19.16,01037
1,38,120,96,80.0,24,20.0,01038
1,39,309,243,78.64,66,21.36,01039
1,40,114,87,76.32,27,23.68,01040
2,1,424,356,83.96,68,16.04,02001
2,2,8,6,75.0,2,25.0,02002
2,3,286,225,78.67,61,21.33,02003
2,4,148,105,70.95,43,29.05,02004
2,5,149,111,74.5,38,25.5,02005
2,6,365,322,88.22,43,11.78,02006
2,7,266,209,78.57,57,21.43,02007
2,8,336,286,85.12,50,14.88,02008
2,9,168,127,75.6,41,24.4,02009
2,10,93,66,70.97,27,29.03,02010
2,11,104,85,81.73,19,18.27,02011
2,12,342,294,85.96,48,14.04,02012
2,13,168,131,77.98,37,22.02,02013
2,14,338,285,84.32,53,15.68,02014
2,15,48,37,77.08,11,22.92,02015
2,16,327,267,81.65,60,18.35,02016
2,17,223,164,73.54,59,26.46,02017
2,18,775,652,84.13,123,15.87,02018
2,19,86,65,75.58,21,24.42,02019
2,20,208,172,82.69,36,17.31,02020
2,21,203,168,82.76,35,17.24,02021
2,22,387,324,83.72,63,16.28,02022
2,23,162,128,79.01,34,20.99,02023
2,24,133,114,85.71,19,14.29,02024
2,25,164,135,82.32,29,17.68,02025
2,26,401,311,77.56,90,22.44,02026
2,27,137,107,78.1,30,21.9,02027
2,28,185,159,85.95,26,14.05,02028
2,29,98,85,86.73,13,13.27,02029
2,30,143,106,74.13,37,25.87,02030
2,31,234,193,82.48,41,17.52,02031
2,32,125,93,74.4,32,25.6,02032
2,33,173,139,80.35,34,19.65,02033
2,34,147,115,78.23,32,21.77,02034
2,35,150,117,78.0,33,22.0,02035
2,36,77,61,79.22,16,20.78,02036
2,37,319,267,83.7,52,16.3,02037
2,38,225,173,76.89,52,23.11,02038
2,39,230,179,77.83,51,22.17,02039
2,40,279,239,85.66,40,14.34,02040
2,41,148,114,77.03,34,22.97,02041
2,42,93,81,87.1,12,12.9,02042
2,43,315,269,85.4,46,14.6,02043
2,44,110,80,72.73,30,27.27,02044
2,45,216,160,74.07,56,25.93,02045
2,46,286,239,83.57,47,16.43,02046
2,47,179,130,72.63,49,27.37,02047
2,48,165,122,73.94,43,26.06,02048
2,49,395,325,82.28,70,17.72,02049
2,50,178,144,80.9,34,19.1,02050
2,51,206,158,76.7,48,23.3,02051
2,52,258,191,74.03,67,25.97,02052
2,53,92,70,76.09,22,23.91,02053
2,54,240,196,81.67,44,18.33,02054
2,55,69,61,88.41,8,11.59,02055
2,56,190,159,83.68,31,16.32,02056
2,57,59,46,77.97,13,22.03,02057
2,58,156,126,80.77,30,19.23,02058
2,59,225,194,86.22,31,13.78,02059
3,1,135,99,73.33,36,26.67,03001
3,2,212,173,81.6,39,18.4,03002
3,3,187,154,82.35,33,17.65,03003
3,4,76,55,72.37,21,27.63,03004
3,5,99,77,77.78,22,22.22,03005
3,6,192,122,63.54,70,36.46,03006
3,7,118,87,73.73,31,26.27,03007
3,8,49,28,57.14,21,42.86,03008
3,9,114,87,76.32,27,23.68,03009
3,10,84,60,71.43,24,28.57,03010
3,11,126,84,66.67,42,33.33,03011
3,12,193,137,70.98,56,29.02,03012
3,13,138,107,77.54,31,22.46,03013
3,14,43,32,74.42,11,25.58,03014
3,15,203,166,81.77,37,18.23,03015
3,16,330,256,77.58,74,22.42,03016
3,17,130,92,70.77,38,29.23,03017
3,18,114,85,74.56,29,25.44,03018
3,19,52,38,73.08,14,26.92,03019
3,20,5,5,100.0,0,0.0,03020
3,21,102,76,74.51,26,25.49,03021
3,22,145,111,76.55,34,23.45,03022
3,23,23,16,69.57,7,30.43,03023
3,24,110,84,76.36,26,23.64,03024
3,25,8,6,75.0,2,25.0,03025
3,26,113,84,74.34,29,25.66,03026
3,27,4,4,100.0,0,0.0,03027
3,28,149,103,69.13,46,30.87,03028
3,29,111,79,71.17,32,28.83,03029
3,30,156,122,78.21,34,21.79,03030
3,31,227,164,72.25,63,27.75,03031
3,32,167,128,76.65,39,23.35,03032
3,33,238,182,76.47,56,23.53,03033
3,34,120,95,79.17,25,20.83,03034
3,35,152,113,74.34,39,25.66,03035
3,36,111,81,72.97,30,27.03,03036
3,37,100,79,79.0,21,21.0,03037
3,38,35,27,77.14,8,22.86,03038
3,39,132,117,88.64,15,11.36,03039
3,40,137,105,76.64,32,23.36,03040
3,41,194,150,77.32,44,22.68,03041
3,42,170,123,72.35,47,27.65,03042
3,43,15,14,93.33,1,6.67,03043
3,44,101,77,76.24,24,23.76,03044
3,45,68,45,66.18,23,33.82,03045
3,46,115,93,80.87,22,19.13,03046
3,47,132,108,81.82,24,18.18,03047
