ward,precinct,registered,ballots,turnout,precinct_id
1,1,827,554,66.99,01001
1,2,934,735,78.69,01002
1,3,668,580,86.83,01003
1,4,687,513,74.67,01004
1,5,815,634,77.79,01005
1,6,567,430,75.84,01006
1,7,930,711,76.45,01007
1,8,697,542,77.76,01008
1,9,517,385,74.47,01009
1,10,589,474,80.48,01010
1,11,1007,652,64.75,01011
1,12,626,563,89.94,01012
1,13,679,493,72.61,01013
1,14,925,677,73.19,01014
1,15,600,346,57.67,01015
1,16,425,272,64.0,01016
1,17,730,604,82.74,01017
1,18,498,389,78.11,01018
1,19,794,558,70.28,01019
1,20,605,460,76.03,01020
1,21,1007,802,79.64,01021
1,22,725,475,65.52,01022
1,23,849,580,68.32,01023
1,24,719,577,80.25,01024
1,25,632,509,80.54,01025
1,26,795,573,72.08,01026
1,27,888,540,60.81,01027
1,28,780,525,67.31,01028
1,29,580,435,75.0,01029
1,30,783,608,77.65,01030
1,31,699,604,86.41,01031
1,32,654,430,65.75,01032
1,33,813,593,72.94,01033
1,34,582,348,59.79,01034
1,35,435,372,85.52,01035
1,36,932,665,71.35,01036
1,37,829,607,73.22,01037
1,38,426,278,65.26,01038
1,39,923,594,64.36,01039
1,40,322,230,71.43,01040
2,1,794,703,88.54,02001
2,2,26,18,69.23,02002
2,3,783,517,66.03,02003
2,4,557,368,66.07,02004
2,5,364,268,73.63,02005
2,6,720,646,89.72,02006
2,7,578,471,81.49,02007
2,8,660,573,86.82,02008
2,9,361,274,75.9,02009
2,10,236,138,58.47,02010
2,11,250,214,85.6,02011
2,12,804,646,80.35,02012
2,13,504,399,79.17,02013
2,14,587,502,85.52,02014
2,15,120,101,84.17,02015
2,16,823,621,75.46,02016
2,17,660,431,65.3,02017
2,18,1516,1317,86.87,02018
2,19,323,220,68.11,02019
2,20,534,455,85.21,02020
2,21,519,459,88.44,02021
2,22,715,662,92.59,02022
2,23,401,287,71.57,02023
2,24,345,263,76.23,02024
2,25,311,284,91.32,02025
2,26,893,760,85.11,02026
2,27,469,308,65.67,02027
2,28,444,355,79.95,02028
2,29,247,178,72.06,02029
2,30,610,364,59.67,02030
2,31,523,393,75.14,02031
2,32,425,266,62.59,02032
2,33,650,323,49.69,02033
2,34,532,398,74.81,02034
2,35,598,278,46.49,02035
2,36,314,207,65.92,02036
2,37,642,582,90.65,02037
2,38,580,470,81.03,02038
2,39,630,453,71.9,02039
2,40,639,547,85.6,02040
2,41,447,286,63.98,02041
2,42,340,238,70.0,02042
2,43,656,582,88.72,02043
2,44,347,264,76.08,02044
2,45,692,432,62.43,02045
2,46,638,492,77.12,02046
2,47,487,350,71.87,02047
2,48,498,319,64.06,02048
2,49,932,747,80.15,02049
2,50,439,319,72.67,02050
2,51,543,368,67.77,02051
2,52,749,453,60.48,02052
2,53,377,261,69.23,02053
2,54,646,615,95.2,02054
2,55,145,135,93.1,02055
2,56,536,334,62.31,02056
2,57,221,196,88.69,02057
2,58,419,324,77.33,02058
2,59,454,412,90.75,02059
3,1,410,304,74.15,03001
3,2,499,477,95.59,03002
3,3,370,332,89.73,03003
3,4,142,143,100.7,03004
3,5,335,237,70.75,03005
3,6,697,373,53.52,03006
3,7,426,321,75.35,03007
3,8,132,92,69.7,03008
3,9,358,281,78.49,03009
3,10,312,193,61.86,03010
3,11,273,223,81.68,03011
3,12,542,402,74.17,03012
3,13,499,260,52.1,03013
3,14,247,189,76.52,03014
3,15,632,449,71.04,03015
3,16,799,633,79.22,03016
3,17,342,275,80.41,03017
3,18,323,232,71.83,03018
3,19,162,139,85.8,03019
3,20,7,7,100.0,03020
3,21,343,243,70.85,03021
3,22,345,253,73.33,03022
3,23,8,46,575.0,03023
3,24,393,305,77.61,03024
3,25,24,17,70.83,03025
3,26,310,244,78.71,03026
3,27,1,14,1400.0,03027
3,28,560,309,55.18,03028
3,29,346,272,78.61,03029
3,30,395,277,70.13,03030
3,31,684,490,71.64,03031
3,32,431,345,80.05,03032
3,33,732,459,62.7,03033
3,34,299,231,77.26,03034
3,35,427,357,83.61,03035
3,36,284,199,70.07,03036
3,37,276,189,68.48,03037
3,38,117,77,65.81,03038
3,39,498,435,87.35,03039
3,40,400,286,71.5,03040
3,41,661,394,59.61,03041
3,42,461,343,74.4,03042
3,43,123,97,78.86,03043
3,44,292,245,83.9,03044
3,45,158,135,85.44,03045
3,46,365,296,81.1,03046
3,47,434,268,61.75,03047
3,48,440,329,74.77,03048
3,49,179,127,70.95,03049
3,50,457,328,71.77,03050
3,51,252,134,53.17,03051
3,52,313,190,60.7,03052
3,53,661,447,67.62,03053
3,54,162,155,95.68,03054
3,55,451,323,71.62,03055
3,56,372,287,77.15,03056
3,57,615,421,68.46,03057
3,58,161,118,73.29,03058
3,59,408,211,51.72,03059
3,60,664,426,64.16,03060
3,61,420,334,79.52,03061
3,62,395,284,71.9,03062
3,63,772,675,87.44,03063
