ward,precinct,total,YES,YES Percent,NO,NO Percent,precinct_id
48,1,435,389,89.43,46,10.57,48001
48,2,300,263,87.67,37,12.33,48002
48,3,484,425,87.81,59,12.19,48003
48,4,449,372,82.85,77,17.15,48004
48,5,316,244,77.22,72,22.78,48005
48,6,428,395,92.29,33,7.71,48006
48,7,372,331,88.98,41,11.02,48007
48,8,284,225,79.23,59,20.77,48008
48,9,361,302,83.66,59,16.34,48009
48,10,315,261,82.86,54,17.14,48010
48,11,528,442,83.71,86,16.29,48011
48,12,411,360,87.59,51,12.41,48012
48,13,315,263,83.49,52,16.51,48013
48,14,395,349,88.35,46,11.65,48014
48,15,277,260,93.86,17,6.14,48015
48,16,270,238,88.15,32,11.85,48016
48,17,381,315,82.68,66,17.32,48017
48,18,278,254,91.37,24,8.63,48018
48,19,338,281,83.14,57,16.86,48019
48,20,167,124,74.25,43,25.75,48020
48,21,207,188,90.82,19,9.18,48021
48,22,429,373,86.95,56,13.05,48022
48,23,349,301,86.25,48,13.75,48023
48,24,239,212,88.7,27,11.3,48024
48,25,353,312,88.39,41,11.61,48025
48,26,417,335,80.34,82,19.66,48026
48,27,217,195,89.86,22,10.14,48027
48,28,305,259,84.92,46,15.08,48028
48,29,200,161,80.5,39,19.5,48029
48,30,377,318,84.35,59,15.65,48030
48,31,340,325,95.59,15,4.41,48031
48,32,453,416,91.83,37,8.17,48032
48,33,270,216,80.0,54,20.0,48033
48,34,162,148,91.36,14,8.64,48034
48,35,247,197,79.76,50,20.24,48035
48,36,311,276,88.75,35,11.25,48036
48,37,323,269,83.28,54,16.72,48037
48,38,429,337,78.55,92,21.45,48038
48,39,307,264,85.99,43,14.01,48039
48,40,265,243,91.7,22,8.3,48040
48,41,238,211,88.66,27,11.34,48041
48,42,335,302,90.15,33,9.85,48042
48,43,533,455,85.37,78,14.63,48043
48,44,437,379,86.73,58,13.27,48044
48,45,306,264,86.27,42,13.73,48045
48,46,318,278,87.42,40,12.58,48046
48,47,343,315,91.84,28,8.16,48047
48,48,369,325,88.08,44,11.92,48048
48,49,161,145,90.06,16,9.94,48049
48,50,442,391,88.46,51,11.54,48050
48,51,474,386,81.43,88,18.57,48051
48,52,261,231,88.51,30,11.49,48052
48,53,335,285,85.07,50,14.93,48053
48,54,254,227,89.37,27,10.63,48054
48,55,123,106,86.18,17,13.82,48055
48,56,149,136,91.28,13,8.72,48056
